1.000000,365.000000,25.000000,39.000000
0.750000,362.750000,21.750000,41.250000
0.500000,360.500000,18.500000,43.500000
0.250000,358.250000,15.250000,45.750000
0.000000,356.000000,12.000000,48.000000
0.000000,353.333344,11.666667,49.333332
0.000000,350.666656,11.333333,50.666668
0.000000,348.000000,11.000000,52.000000
0.000000,345.000000,11.500000,52.500000
0.000000,342.000000,12.000000,53.000000
0.000000,339.000000,12.500000,53.500000
0.000000,336.000000,13.000000,54.000000
0.000000,326.000000,14.500000,62.000000
0.000000,316.000000,16.000000,70.000000
1.000000,310.000000,21.000000,63.000000
4.800000,305.799988,21.799999,64.199997
8.600000,301.600006,22.600000,65.400002
12.400001,297.399994,23.400000,66.599998
16.200001,293.200012,24.200001,67.800003
20.000000,289.000000,25.000000,69.000000
24.166668,285.000000,25.166666,68.333336
28.333334,281.000000,25.333334,67.666664
32.500000,277.000000,25.500000,67.000000
36.666668,273.000000,25.666666,66.333336
40.833336,269.000000,25.833334,65.666664
45.000000,265.000000,26.000000,65.000000
48.666668,261.166656,25.333334,64.833336
52.333332,257.333344,24.666666,64.666664
56.000000,253.500000,24.000000,64.500000
59.666668,249.666672,23.333334,64.333336
63.333336,245.833328,22.666666,64.166664
67.000000,242.000000,22.000000,64.000000
70.428574,239.000000,21.428572,63.428570
73.857147,236.000000,20.857143,62.857143
77.285713,233.000000,20.285713,62.285713
80.714287,230.000000,19.714285,61.714287
84.142853,227.000000,19.142857,61.142857
87.571426,224.000000,18.571428,60.571430
91.000000,221.000000,18.000000,60.000000
94.000000,214.125000,18.875000,59.375000
97.000000,207.250000,19.750000,58.750000
100.000000,200.375000,20.625000,58.125000
103.000000,193.500000,21.500000,57.500000
106.000000,186.625000,22.375000,56.875000
109.000000,179.750000,23.250000,56.250000
112.000000,172.875000,24.125000,55.625000
115.000000,166.000000,25.000000,55.000000
116.400002,160.399994,24.799999,54.799999
117.800003,154.800003,24.600000,54.599998
119.199997,149.199997,24.400000,54.400002
120.599998,143.600006,24.200001,54.200001
122.000000,138.000000,24.000000,54.000000
122.777779,130.444443,24.000000,53.888889
123.555557,122.888885,24.000000,53.777779
124.333336,115.333328,24.000000,53.666668
125.111115,107.777779,24.000000,53.555557
125.888885,100.222221,24.000000,53.444443
126.666664,92.666664,24.000000,53.333332
127.444443,85.111115,24.000000,53.222221
128.222229,77.555557,24.000000,53.111111
129.000000,70.000000,24.000000,53.000000
127.166664,67.500000,24.000000,51.000000
125.333336,65.000000,24.000000,49.000000
123.500000,62.500000,24.000000,47.000000
121.666664,60.000000,24.000000,45.000000
119.833336,57.500000,24.000000,43.000000
118.000000,55.000000,24.000000,41.000000
114.750000,57.125000,23.875000,41.500000
111.500000,59.250000,23.750000,42.000000
108.250000,61.375000,23.625000,42.500000
105.000000,63.500000,23.500000,43.000000
101.750000,65.625000,23.375000,43.500000
98.500000,67.750000,23.250000,44.000000
95.250000,69.875000,23.125000,44.500000
92.000000,72.000000,23.000000,45.000000
93.006538,70.738564,23.058823,45.026142
94.013069,69.477127,23.117647,45.052288
95.019608,68.215683,23.176470,45.078430
96.026146,66.954247,23.235294,45.104576
97.032677,65.692810,23.294117,45.130718
98.039215,64.431374,23.352942,45.156864
99.045753,63.169937,23.411764,45.183006
100.052284,61.908497,23.470589,45.209152
82.000000,67.000000,23.000000,50.000000
85.000000,66.312500,23.187500,49.937500
88.000000,65.625000,23.375000,49.875000
91.000000,64.937500,23.562500,49.812500
94.000000,64.250000,23.750000,49.750000
97.000000,63.562500,23.937500,49.687500
100.000000,62.875000,24.125000,49.625000
103.000000,62.187500,24.312500,49.562500
106.000000,61.500000,24.500000,49.500000
109.000000,60.812500,24.687500,49.437500
112.000000,60.125000,24.875000,49.375000
115.000000,59.437500,25.062500,49.312500
118.000000,58.750000,25.250000,49.250000
121.000000,58.062500,25.437500,49.187500
124.000000,57.375000,25.625000,49.125000
127.000000,56.687500,25.812500,49.062500
130.000000,56.000000,26.000000,49.000000
138.000000,62.250000,26.500000,47.250000
146.000000,68.500000,27.000000,45.500000
154.000000,74.750000,27.500000,43.750000
162.000000,81.000000,28.000000,42.000000
169.500000,90.000000,27.000000,40.000000
177.000000,99.000000,26.000000,38.000000
181.125000,104.500000,26.625000,38.250000
185.250000,110.000000,27.250000,38.500000
189.375000,115.500000,27.875000,38.750000
193.500000,121.000000,28.500000,39.000000
197.625000,126.500000,29.125000,39.250000
201.750000,132.000000,29.750000,39.500000
205.875000,137.500000,30.375000,39.750000
210.000000,143.000000,31.000000,40.000000
214.500000,145.250000,28.250000,39.250000
219.000000,147.500000,25.500000,38.500000
223.500000,149.750000,22.750000,37.750000
228.000000,152.000000,20.000000,37.000000
227.500000,154.000000,20.250000,37.750000
227.000000,156.000000,20.500000,38.500000
226.500000,158.000000,20.750000,39.250000
226.000000,160.000000,21.000000,40.000000
225.666672,161.000000,20.000000,40.666668
225.333328,162.000000,19.000000,41.333332
225.000000,163.000000,18.000000,42.000000
