0,1,2,367,23,48,person0
1,1,2,365,23,50,person0
2,1,2,364,22,51,person0
3,1,2,362,22,53,person0
4,1,1,360,21,55,person0
5,1,1,359,21,56,person0
6,1,1,357,20,58,person0
7,1,1,356,21,58,person0
8,1,0,354,22,58,person0
9,1,0,353,23,58,person0
10,1,0,351,23,59,person0
11,1,0,350,24,59,person0
12,1,-1,348,25,59,person0
13,1,-1,347,26,59,person0
14,1,-1,339,27,59,person0
15,1,0,331,28,60,person0
16,1,0,323,29,60,person0
17,1,0,315,30,60,person0
18,1,9,311,31,60,person0
19,1,12,307,33,61,person0
20,1,15,303,36,62,person0
21,1,18,298,38,63,person0
22,1,21,294,41,64,person0
23,1,23,290,43,65,person0
24,1,26,286,45,66,person0
25,1,29,281,48,67,person0
26,1,32,277,50,68,person0
27,1,37,273,48,66,person0
28,1,42,270,46,64,person0
29,1,47,266,43,63,person0
30,1,52,262,41,61,person0
31,1,58,259,39,59,person0
32,1,63,255,37,57,person0
33,1,68,251,35,55,person0
34,1,73,247,32,54,person0
35,1,78,244,30,52,person0
36,1,83,240,28,50,person0
37,1,87,234,28,53,person0
38,1,90,227,29,56,person0
39,1,94,221,29,59,person0
40,1,98,215,29,62,person0
41,1,101,208,30,65,person0
42,1,105,202,30,68,person0
43,1,108,195,29,65,person0
44,1,111,189,29,62,person0
45,1,113,182,28,59,person0
46,1,116,175,27,56,person0
47,1,117,169,29,57,person0
48,1,119,162,30,58,person0
49,1,120,156,32,60,person0
50,1,121,149,34,61,person0
51,1,123,143,35,62,person0
52,1,124,136,37,63,person0
53,1,125,130,37,62,person0
54,1,127,123,36,61,person0
55,1,128,117,36,60,person0
56,1,129,110,36,58,person0
57,1,131,104,35,57,person0
58,1,132,97,35,56,person0
59,1,131,88,35,58,person0
60,1,131,79,35,59,person0
61,1,130,70,34,61,person0
62,1,129,61,34,62,person0
63,1,127,61,34,60,person0
64,1,125,60,33,57,person0
65,1,124,60,33,55,person0
66,1,122,59,33,53,person0
67,1,120,59,32,50,person0
68,1,118,58,32,48,person0
69,1,114,59,31,48,person0
70,1,111,61,31,48,person0
71,1,107,62,30,48,person0
72,1,103,64,30,48,person0
73,1,100,65,29,47,person0
74,1,96,67,29,47,person0
75,1,92,68,28,47,person0
76,1,89,70,28,47,person0
77,1,85,71,27,47,person0
78,1,84,72,26,47,person0
79,1,83,72,26,46,person0
80,1,82,73,25,46,person0
81,1,82,73,26,46,person0
82,1,83,74,27,46,person0
83,1,83,74,27,47,person0
84,1,84,75,28,47,person0
85,1,84,75,29,47,person0
86,1,85,73,30,47,person0
87,1,85,71,31,48,person0
88,1,86,69,31,48,person0
89,1,86,67,32,48,person0
90,1,90,66,33,48,person0
91,1,95,64,33,49,person0
92,1,99,63,34,49,person0
93,1,102,62,34,50,person0
94,1,104,61,35,52,person0
95,1,107,60,35,53,person0
96,1,113,59,35,54,person0
97,1,118,58,36,55,person0
98,1,124,57,36,56,person0
99,1,132,61,35,56,person0
100,1,139,64,35,55,person0
101,1,147,68,34,55,person0
102,1,154,71,33,54,person0
103,1,160,78,31,47,person0
104,1,167,85,29,39,person0
105,1,173,92,27,32,person0
106,1,183,104,25,24,person0
107,1,188,109,25,25,person0
108,1,194,115,25,26,person0
109,1,199,120,24,28,person0
110,1,204,126,24,29,person0
111,1,210,131,24,30,person0
112,1,215,137,24,31,person0
113,1,220,142,23,33,person0
114,1,226,148,23,34,person0
115,1,231,153,23,35,person0
116,1,233,156,23,37,person0
117,1,234,158,22,38,person0
118,1,235,160,22,39,person0
119,1,237,161,21,41,person0
120,1,238,163,21,42,person0
121,1,236,164,23,42,person0
122,1,234,164,24,43,person0
123,1,233,165,26,43,person0
124,1,231,165,27,44,person0
125,1,229,166,29,44,person0
