0,1,0,372,29,43,person0
1,1,0,370,27,43,person0
2,1,0,369,26,44,person0
3,1,0,367,24,44,person0
4,1,0,366,22,44,person0
5,1,0,364,20,45,person0
6,1,0,363,19,45,person0
7,1,0,361,17,46,person0
8,1,0,360,15,46,person0
9,1,0,358,13,46,person0
10,1,0,357,12,47,person0
11,1,0,355,10,47,person0
12,1,0,345,13,50,person0
13,1,0,336,16,53,person0
14,1,0,326,19,56,person0
15,1,0,316,22,59,person0
16,1,4,313,22,58,person0
17,1,8,309,22,57,person0
18,1,12,306,22,56,person0
19,1,16,302,22,56,person0
20,1,19,299,22,55,person0
21,1,23,295,22,54,person0
22,1,27,292,22,53,person0
23,1,31,288,22,52,person0
24,1,35,285,22,51,person0
25,1,39,281,23,51,person0
26,1,43,278,23,50,person0
27,1,47,274,23,49,person0
28,1,51,271,23,48,person0
29,1,55,267,23,47,person0
30,1,58,264,23,46,person0
31,1,62,260,23,46,person0
32,1,66,257,23,45,person0
33,1,70,253,23,44,person0
34,1,74,250,23,43,person0
35,1,79,245,22,42,person0
36,1,84,239,21,42,person0
37,1,90,234,21,41,person0
38,1,95,229,20,40,person0
39,1,100,223,19,40,person0
40,1,105,218,18,39,person0
41,1,107,213,17,38,person0
42,1,109,208,17,38,person0
43,1,111,203,16,37,person0
44,1,113,198,15,36,person0
45,1,114,187,20,40,person0
46,1,116,181,20,40,person0
47,1,118,175,20,40,person0
48,1,119,169,20,40,person0
49,1,121,163,20,41,person0
50,1,123,157,20,41,person0
51,1,125,151,20,41,person0
52,1,126,145,20,41,person0
53,1,128,139,20,41,person0
54,1,130,132,20,41,person0
55,1,133,126,20,42,person0
56,1,135,119,20,42,person0
57,1,135,112,20,42,person0
58,1,134,104,20,42,person0
59,1,134,97,20,43,person0
60,1,133,90,20,43,person0
61,1,133,82,20,43,person0
62,1,132,75,20,43,person0
63,1,131,71,20,43,person0
64,1,130,66,20,43,person0
65,1,127,65,20,42,person0
66,1,124,63,20,42,person0
67,1,121,62,19,41,person0
68,1,118,60,19,40,person0
69,1,115,62,19,39,person0
70,1,112,63,19,39,person0
71,1,109,65,19,38,person0
72,1,106,66,19,37,person0
73,1,103,68,19,37,person0
74,1,99,69,18,36,person0
75,1,96,71,18,36,person0
76,1,93,72,18,35,person0
77,1,90,74,18,34,person0
78,1,87,75,18,34,person0
79,1,84,77,18,33,person0
80,1,84,76,18,34,person0
81,1,84,75,19,35,person0
82,1,84,74,19,36,person0
83,1,85,74,20,36,person0
84,1,85,73,20,37,person0
85,1,85,72,21,38,person0
86,1,85,71,21,39,person0
87,1,87,70,21,40,person0
88,1,90,69,22,40,person0
89,1,92,68,22,41,person0
90,1,94,68,23,42,person0
91,1,96,67,23,43,person0
92,1,99,66,24,43,person0
93,1,101,65,24,44,person0
94,1,106,65,24,43,person0
95,1,112,65,23,43,person0
96,1,117,65,23,42,person0
97,1,122,65,23,42,person0
98,1,127,65,23,41,person0
99,1,133,65,22,41,person0
100,1,138,65,22,40,person0
101,1,146,71,22,39,person0
102,1,155,76,21,39,person0
103,1,163,82,21,38,person0
104,1,170,90,21,33,person0
105,1,178,97,20,28,person0
106,1,185,105,20,23,person0
107,1,190,110,20,24,person0
108,1,194,115,19,24,person0
109,1,199,120,19,25,person0
110,1,203,125,19,26,person0
111,1,208,130,19,27,person0
112,1,212,134,18,27,person0
113,1,217,139,18,28,person0
114,1,221,144,18,29,person0
115,1,226,149,18,30,person0
116,1,230,154,17,30,person0
117,1,235,159,17,31,person0
118,1,235,161,17,32,person0
119,1,235,163,17,33,person0
