5.000000,92.000000,529.000000,384.000000
5.076923,90.538460,519.846130,376.692322
5.153846,89.076920,510.692322,369.384613
5.230769,87.615387,501.538452,362.076935
5.307693,86.153847,492.384613,354.769226
5.384615,84.692307,483.230774,347.461548
5.461538,83.230766,474.076935,340.153839
5.538462,81.769226,464.923065,332.846161
5.615385,80.307693,455.769226,325.538452
5.692307,78.846153,446.615387,318.230774
5.769231,77.384613,437.461548,310.923065
5.846154,75.923080,428.307678,303.615387
5.923077,74.461540,419.153839,296.307678
6.000000,73.000000,410.000000,289.000000
7.179212,78.342293,412.417572,290.060944
8.358423,83.684586,414.835114,291.121857
9.537634,89.026886,417.252686,292.182800
10.716846,94.369171,419.670258,293.243713
11.896057,99.711472,422.087799,294.304657
13.075269,105.053764,424.505371,295.365601
14.254480,110.396057,426.922943,296.426514
15.433691,115.738350,429.340485,297.487457
16.612904,121.080643,431.758057,298.548401
17.792114,126.422943,434.175629,299.609314
18.971327,131.765228,436.593170,300.670258
20.150539,137.107529,439.010742,301.731171
21.329750,142.449829,441.428314,302.792114
22.508963,147.792114,443.845886,303.853058
23.688175,153.134430,446.263428,304.913971
24.867386,158.476715,448.681000,305.974915
26.046598,163.819016,451.098572,307.035828
58.000000,276.000000,349.000000,203.000000
56.555557,272.972229,352.222229,205.916672
55.111111,269.944458,355.444458,208.833328
53.666668,266.916656,358.666656,211.750000
52.222221,263.888885,361.888885,214.666672
50.777779,260.861115,365.111115,217.583328
49.333332,257.833344,368.333344,220.500000
47.888889,254.805557,371.555542,223.416672
46.444443,251.777771,374.777771,226.333328
45.000000,248.750000,378.000000,229.250000
43.555557,245.722229,381.222229,232.166672
42.111111,242.694443,384.444458,235.083344
40.666664,239.666656,387.666687,238.000000
39.222221,236.638885,390.888885,240.916672
37.777775,233.611099,394.111115,243.833344
36.333328,230.583328,397.333344,246.750000
34.888885,227.555542,400.555573,249.666672
33.444439,224.527771,403.777802,252.583344
31.999994,221.499985,407.000000,255.500015
30.555550,218.472198,410.222229,258.416687
29.111103,215.444427,413.444458,261.333344
27.666658,212.416656,416.666687,264.250000
26.222214,209.388870,419.888916,267.166687
24.777767,206.361084,423.111145,270.083344
23.333324,203.333313,426.333374,273.000031
21.888878,200.305542,429.555573,275.916687
20.444431,197.277756,432.777802,278.833374
18.999989,194.249969,436.000031,281.750031
17.555542,191.222198,439.222260,284.666687
16.111099,188.194412,442.444458,287.583374
14.666653,185.166626,445.666687,290.500031
13.222206,182.138855,448.888916,293.416687
11.777763,179.111084,452.111145,296.333374
10.333317,176.083298,455.333374,299.250031
8.888870,173.055511,458.555603,302.166687
7.444427,170.027740,461.777832,305.083374
9.000000,256.000000,391.000000,220.000000
8.958333,254.666672,393.000000,221.333328
8.916667,253.333328,395.000000,222.666672
8.875000,252.000000,397.000000,224.000000
8.833333,250.666672,399.000000,225.333328
8.791667,249.333328,401.000000,226.666672
8.750000,248.000000,403.000000,228.000000
8.708333,246.666672,405.000000,229.333328
8.666667,245.333328,407.000000,230.666672
8.625000,244.000000,409.000000,232.000000
8.583333,242.666672,411.000000,233.333328
8.541667,241.333328,413.000000,234.666672
8.500000,240.000000,415.000000,236.000000
8.458333,238.666672,417.000000,237.333328
8.416667,237.333328,419.000000,238.666672
8.375000,236.000000,421.000000,240.000000
8.333333,234.666672,423.000000,241.333328
8.291667,233.333328,425.000000,242.666672
8.250000,232.000000,427.000000,244.000000
8.208333,230.666656,429.000000,245.333344
8.166667,229.333328,431.000000,246.666672
8.125000,228.000000,433.000000,248.000000
8.083333,226.666656,435.000000,249.333344
8.041666,225.333328,437.000000,250.666672
10.000000,272.000000,407.000000,206.000000
10.000000,271.000000,398.090912,206.909088
10.000000,270.000000,389.181824,207.818176
10.000000,269.000000,380.272736,208.727280
10.000000,268.000000,371.363647,209.636368
10.000000,267.000000,362.454529,210.545456
10.000000,266.000000,353.545441,211.454544
10.000000,265.000000,344.636353,212.363632
10.000000,264.000000,335.727264,213.272720
10.000000,263.000000,326.818176,214.181824
10.000000,262.000000,317.909088,215.090912
10.000000,261.000000,309.000000,216.000000
7.000000,296.000000,184.000000,104.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
-1.000000,-1.000000,1.000000,1.000000
