0,1,2,373,25,42,person0
1,1,2,370,24,45,person0
2,1,2,367,23,47,person0
3,1,1,363,21,50,person0
4,1,1,360,20,52,person0
5,1,1,357,19,54,person0
6,1,1,353,17,57,person0
7,1,1,350,16,59,person0
8,1,0,347,15,61,person0
9,1,0,343,13,64,person0
10,1,0,340,12,66,person0
11,1,0,337,15,69,person0
12,1,-1,333,17,71,person0
13,1,-1,330,20,74,person0
14,1,-2,326,22,76,person0
15,1,0,322,25,75,person0
16,1,3,317,27,74,person0
17,1,6,313,30,73,person0
18,1,8,309,32,72,person0
19,1,11,304,35,71,person0
20,1,14,300,37,70,person0
21,1,18,296,36,69,person0
22,1,23,292,35,69,person0
23,1,27,288,35,68,person0
24,1,32,284,34,67,person0
25,1,36,280,33,66,person0
26,1,41,276,32,66,person0
27,1,45,272,32,65,person0
28,1,49,268,31,64,person0
29,1,54,264,30,64,person0
30,1,58,260,29,63,person0
31,1,63,256,28,62,person0
32,1,67,252,28,61,person0
33,1,72,248,27,61,person0
34,1,76,244,26,60,person0
35,1,79,238,26,59,person0
36,1,82,232,25,59,person0
37,1,85,227,25,58,person0
38,1,88,221,25,57,person0
39,1,91,215,24,57,person0
40,1,93,209,24,56,person0
41,1,96,203,24,56,person0
42,1,99,197,23,55,person0
43,1,102,192,23,54,person0
44,1,105,186,23,54,person0
45,1,108,180,23,53,person0
46,1,111,174,22,52,person0
47,1,114,168,22,52,person0
48,1,117,163,22,51,person0
49,1,120,157,21,50,person0
50,1,123,151,21,50,person0
51,1,125,145,21,49,person0
52,1,128,139,20,49,person0
53,1,131,133,20,48,person0
54,1,134,128,20,47,person0
55,1,137,122,19,47,person0
56,1,140,116,19,46,person0
57,1,139,108,19,47,person0
58,1,138,100,20,47,person0
59,1,138,92,20,48,person0
60,1,137,83,20,49,person0
61,1,136,75,21,49,person0
62,1,135,67,21,50,person0
63,1,133,66,21,49,person0
64,1,130,66,21,48,person0
65,1,128,65,21,47,person0
66,1,125,65,21,46,person0
67,1,123,64,20,45,person0
68,1,120,63,20,44,person0
69,1,118,63,20,43,person0
70,1,115,62,20,42,person0
71,1,111,64,21,42,person0
72,1,107,66,22,42,person0
73,1,104,69,23,42,person0
74,1,100,71,24,42,person0
75,1,96,73,25,42,person0
76,1,92,75,26,42,person0
77,1,92,75,25,42,person0
78,1,92,75,24,42,person0
79,1,92,75,24,42,person0
80,1,92,75,23,42,person0
81,1,92,75,22,42,person0
82,1,92,75,21,43,person0
83,1,92,74,20,43,person0
84,1,92,74,19,43,person0
85,1,92,74,19,43,person0
86,1,92,74,18,43,person0
87,1,92,74,17,43,person0
88,1,92,74,16,43,person0
89,1,96,73,17,44,person0
90,1,99,71,18,44,person0
91,1,103,70,19,45,person0
92,1,106,69,20,45,person0
93,1,110,68,22,46,person0
94,1,113,66,23,46,person0
95,1,117,65,24,47,person0
96,1,120,64,25,47,person0
97,1,124,62,26,48,person0
98,1,127,61,27,48,person0
99,1,134,65,26,48,person0
100,1,142,68,26,47,person0
101,1,149,72,25,47,person0
102,1,156,75,24,46,person0
103,1,164,79,24,46,person0
104,1,171,82,23,45,person0
105,1,176,93,23,40,person0
106,1,180,105,23,34,person0
107,1,185,116,23,29,person0
108,1,190,120,23,31,person0
109,1,194,124,23,32,person0
110,1,199,129,23,34,person0
111,1,204,133,23,35,person0
112,1,209,137,24,37,person0
113,1,213,141,24,38,person0
114,1,218,145,24,40,person0
115,1,223,150,24,41,person0
116,1,227,154,24,43,person0
117,1,232,158,24,44,person0
118,1,231,159,24,44,person0
119,1,230,159,24,44,person0
120,1,230,159,24,44,person0
121,1,230,158,24,44,person0
122,1,233,162,20,44,person0
123,1,231,163,21,45,person0
124,1,230,163,23,47,person0
125,1,228,164,24,48,person0
