577.000000,82.000000,59.000000,202.000000
576.277771,82.222221,58.833332,201.611115
575.555542,82.444443,58.666668,201.222229
574.833313,82.666664,58.500000,200.833328
574.111084,82.888885,58.333332,200.444443
573.388916,83.111115,58.166668,200.055557
572.666687,83.333336,58.000000,199.666672
571.944458,83.555557,57.833332,199.277771
571.222229,83.777779,57.666668,198.888885
570.500000,84.000000,57.500000,198.500000
569.777771,84.222221,57.333332,198.111115
569.055542,84.444443,57.166668,197.722229
568.333313,84.666664,57.000000,197.333328
567.611084,84.888885,56.833332,196.944443
566.888916,85.111115,56.666668,196.555557
566.166687,85.333336,56.500000,196.166672
565.444458,85.555557,56.333332,195.777771
564.722229,85.777779,56.166664,195.388885
564.000000,86.000000,56.000000,195.000000
544.666687,86.666664,58.833332,195.166672
525.333313,87.333336,61.666668,195.333328
506.000000,88.000000,64.500000,195.500000
486.666656,88.666664,67.333336,195.666672
467.333313,89.333336,70.166664,195.833328
530.000000,86.000000,78.000000,194.000000
528.466675,86.066666,77.733330,194.033340
526.933350,86.133331,77.466667,194.066666
525.400024,86.199997,77.199997,194.100006
523.866638,86.266670,76.933334,194.133331
522.333313,86.333336,76.666664,194.166672
520.799988,86.400002,76.400002,194.199997
519.266663,86.466667,76.133331,194.233337
517.733337,86.533333,75.866669,194.266663
516.200012,86.599998,75.599998,194.300003
514.666687,86.666664,75.333336,194.333328
513.133362,86.733330,75.066666,194.366669
511.600006,86.800003,74.800003,194.399994
510.066650,86.866669,74.533333,194.433334
508.533325,86.933334,74.266670,194.466660
507.000000,87.000000,74.000000,194.500000
505.466675,87.066666,73.733330,194.533340
503.933319,87.133331,73.466667,194.566666
502.399994,87.199997,73.199997,194.600006
500.866669,87.266670,72.933334,194.633331
499.333313,87.333336,72.666664,194.666672
497.799988,87.400002,72.400002,194.699997
496.266663,87.466667,72.133331,194.733337
494.733337,87.533333,71.866669,194.766663
493.199982,87.599998,71.599998,194.800003
491.666656,87.666664,71.333328,194.833328
490.133331,87.733337,71.066666,194.866669
488.599976,87.800003,70.799995,194.899994
487.066650,87.866669,70.533333,194.933334
485.533325,87.933334,70.266663,194.966660
484.000000,88.000000,70.000000,195.000000
482.666656,88.166664,70.000000,195.000000
481.333344,88.333336,70.000000,195.000000
480.000000,88.500000,70.000000,195.000000
478.666656,88.666664,70.000000,195.000000
477.333344,88.833336,70.000000,195.000000
476.000000,89.000000,70.000000,195.000000
474.666656,89.166664,70.000000,195.000000
473.333344,89.333336,70.000000,195.000000
472.000000,89.500000,70.000000,195.000000
470.666656,89.666664,70.000000,195.000000
469.333344,89.833336,70.000000,195.000000
468.000000,90.000000,70.000000,195.000000
466.250000,89.916664,70.000000,195.000000
464.500000,89.833336,70.000000,195.000000
462.750000,89.750000,70.000000,195.000000
461.000000,89.666664,70.000000,195.000000
459.250000,89.583336,70.000000,195.000000
457.500000,89.500000,70.000000,195.000000
455.750000,89.416664,70.000000,195.000000
454.000000,89.333336,70.000000,195.000000
452.250000,89.250000,70.000000,195.000000
450.500000,89.166664,70.000000,195.000000
448.750000,89.083336,70.000000,195.000000
447.000000,89.000000,70.000000,195.000000
445.250000,88.916664,70.000000,195.000000
443.500000,88.833336,70.000000,195.000000
441.750000,88.750000,70.000000,195.000000
440.000000,88.666664,70.000000,195.000000
438.250000,88.583336,70.000000,195.000000
436.500000,88.500000,70.000000,195.000000
434.750000,88.416664,70.000000,195.000000
433.000000,88.333336,70.000000,195.000000
431.250000,88.250000,70.000000,195.000000
429.500000,88.166664,70.000000,195.000000
427.750000,88.083336,70.000000,195.000000
426.000000,88.000000,70.000000,195.000000
423.000000,92.000000,68.000000,184.000000
421.542847,91.885712,67.657143,184.057144
420.085724,91.771431,67.314285,184.114288
418.628571,91.657143,66.971428,184.171432
417.171417,91.542854,66.628571,184.228577
415.714294,91.428574,66.285713,184.285721
414.257141,91.314285,65.942856,184.342850
412.799988,91.199997,65.599998,184.399994
411.342865,91.085716,65.257141,184.457138
409.885712,90.971428,64.914284,184.514282
408.428558,90.857140,64.571426,184.571426
406.971436,90.742859,64.228569,184.628571
405.514282,90.628571,63.885715,184.685715
404.057129,90.514282,63.542858,184.742859
402.600006,90.400002,63.200001,184.800003
401.142853,90.285713,62.857143,184.857147
399.685730,90.171425,62.514286,184.914291
398.228577,90.057144,62.171429,184.971436
396.771423,89.942856,61.828571,185.028564
395.314270,89.828568,61.485714,185.085709
393.857147,89.714287,61.142857,185.142853
392.399994,89.599998,60.799999,185.199997
390.942871,89.485718,60.457142,185.257141
389.485718,89.371429,60.114285,185.314285
388.028564,89.257141,59.771427,185.371429
386.571411,89.142860,59.428574,185.428574
385.114288,89.028572,59.085716,185.485718
383.657135,88.914284,58.742859,185.542862
382.200012,88.800003,58.400002,185.600006
380.742859,88.685715,58.057144,185.657150
379.285706,88.571426,57.714287,185.714279
377.828583,88.457146,57.371429,185.771423
376.371429,88.342857,57.028572,185.828568
374.914276,88.228569,56.685715,185.885712
373.457153,88.114288,56.342857,185.942856
372.000000,88.000000,56.000000,186.000000
374.000000,94.000000,55.000000,180.000000
