0,1,576,81,63,200,person0
1,1,575,81,63,200,person0
2,1,574,81,63,200,person0
3,1,573,81,63,200,person0
4,1,572,81,64,200,person0
5,1,571,81,64,200,person0
6,1,570,81,64,200,person0
7,1,569,81,64,200,person0
8,1,568,81,64,200,person0
9,1,567,81,64,200,person0
10,1,566,81,64,200,person0
11,1,565,82,65,200,person0
12,1,563,82,65,199,person0
13,1,562,82,65,199,person0
14,1,561,82,65,199,person0
15,1,560,82,65,199,person0
16,1,559,82,65,199,person0
17,1,558,82,65,199,person0
18,1,557,82,65,199,person0
19,1,556,82,66,199,person0
20,1,555,82,66,199,person0
21,1,554,82,66,199,person0
22,1,553,82,66,199,person0
23,1,551,82,66,199,person0
24,1,549,83,67,199,person0
25,1,547,83,67,198,person0
26,1,545,83,67,198,person0
27,1,543,84,67,198,person0
28,1,541,84,68,198,person0
29,1,540,84,68,197,person0
30,1,538,85,68,197,person0
31,1,536,85,69,197,person0
32,1,534,85,69,197,person0
33,1,532,86,69,196,person0
34,1,530,86,69,196,person0
35,1,528,86,70,196,person0
36,1,526,87,70,196,person0
37,1,524,87,70,195,person0
38,1,522,87,71,195,person0
39,1,520,87,71,195,person0
40,1,518,88,71,195,person0
41,1,516,88,71,194,person0
42,1,514,88,72,194,person0
43,1,513,89,72,194,person0
44,1,511,89,72,194,person0
45,1,509,89,73,193,person0
46,1,507,90,73,193,person0
47,1,505,90,73,193,person0
48,1,503,90,73,193,person0
49,1,501,91,74,192,person0
50,1,499,91,74,192,person0
51,1,497,91,73,192,person0
52,1,496,91,73,191,person0
53,1,494,92,72,191,person0
54,1,493,92,72,190,person0
55,1,491,92,71,190,person0
56,1,490,92,71,190,person0
57,1,488,92,70,189,person0
58,1,486,92,70,189,person0
59,1,485,93,69,188,person0
60,1,483,93,69,188,person0
61,1,482,93,68,187,person0
62,1,480,93,68,187,person0
63,1,478,93,67,187,person0
64,1,477,93,66,186,person0
65,1,475,94,66,186,person0
66,1,474,94,65,185,person0
67,1,472,94,65,185,person0
68,1,471,94,64,185,person0
69,1,469,94,64,184,person0
70,1,467,94,63,184,person0
71,1,466,95,63,183,person0
72,1,464,95,62,183,person0
73,1,463,95,62,182,person0
74,1,461,95,61,182,person0
75,1,459,95,62,182,person0
76,1,456,95,63,182,person0
77,1,454,95,64,182,person0
78,1,451,95,65,182,person0
79,1,449,95,66,181,person0
80,1,446,95,67,181,person0
81,1,444,95,68,181,person0
82,1,441,95,69,181,person0
83,1,439,95,70,181,person0
84,1,436,95,71,181,person0
85,1,434,95,72,181,person0
86,1,431,95,73,181,person0
87,1,429,95,74,180,person0
88,1,426,95,75,180,person0
89,1,424,95,76,180,person0
90,1,421,95,77,180,person0
91,1,419,95,78,180,person0
92,1,416,95,79,180,person0
93,1,414,95,80,180,person0
94,1,411,95,81,180,person0
95,1,409,95,82,179,person0
96,1,406,95,83,179,person0
97,1,404,95,84,179,person0
98,1,401,95,85,179,person0
99,1,402,95,83,179,person0
100,1,402,95,81,179,person0
101,1,401,95,80,179,person0
102,1,400,95,79,178,person0
103,1,399,95,78,178,person0
104,1,398,95,77,178,person0
105,1,397,96,76,178,person0
106,1,396,96,75,177,person0
107,1,395,96,74,177,person0
108,1,394,96,73,177,person0
109,1,393,96,72,176,person0
110,1,392,96,71,176,person0
111,1,391,96,70,176,person0
112,1,390,96,69,175,person0
113,1,389,96,68,175,person0
114,1,387,97,67,175,person0
115,1,386,97,66,175,person0
116,1,385,97,65,174,person0
117,1,384,97,64,174,person0
118,1,383,97,63,174,person0
119,1,382,97,62,173,person0
120,1,381,97,61,173,person0
121,1,380,97,60,173,person0
122,1,379,97,59,172,person0
123,1,378,98,58,172,person0
124,1,377,98,57,172,person0
125,1,376,98,56,172,person0
126,1,375,98,55,171,person0
127,1,374,98,54,171,person0
